06264.jsonl	self-improvement	ai-coding	Supercharging a New FDA: Marty Makary on Science, Power & Patients by All-In Podcast. A tutorial covering supercharging, new, fda.
06265.md	self-improvement	ai-coding	Supercharging a New FDA: Marty Makary on Science, Power & Patients by All-In Podcast. A tutorial covering supercharging, new, fda.
06266.jsonl	ai-coding		You will own nothing and (not) be happy by David Shapiro. A lecture covering own, nothing, happy.
06267.jsonl	ai-coding		You will own nothing and (not) be happy by David Shapiro. A lecture covering own, nothing, happy.
06268.md	ai-coding		You will own nothing and (not) be happy by David Shapiro. A lecture covering own, nothing, happy.
06269.jsonl	economics-investing	philosophy-epistemology	Ben & Marc: Why Everything Is About to Get 10x Bigger by a16z. A panel discussion covering ben, marc, everything.
06270.jsonl	economics-investing	philosophy-epistemology	Ben & Marc: Why Everything Is About to Get 10x Bigger by a16z. A panel discussion covering ben, marc, everything.
06271.md	economics-investing	philosophy-epistemology	Ben & Marc: Why Everything Is About to Get 10x Bigger by a16z. A panel discussion covering ben, marc, everything.
06272.jsonl	ai-coding		THIS is Why You're Still Slow Even With AI (The Bottleneck Moved--Here's What to Do About It) by AI News & Strategy Daily | Nate B Jones. A lecture covering still, slow, even.
06273.jsonl	ai-coding		THIS is Why You're Still Slow Even With AI (The Bottleneck Moved--Here's What to Do About It) by AI News & Strategy Daily | Nate B Jones. A lecture covering still, slow, even.
06274.md	ai-coding		THIS is Why You're Still Slow Even With AI (The Bottleneck Moved--Here's What to Do About It) by AI News & Strategy Daily | Nate B Jones. A lecture covering still, slow, even.
06275.jsonl	ai-business		AI Subscription vs H100 by Caleb Writes Code. A lecture covering subscription, h100.
06276.jsonl	ai-business		AI Subscription vs H100 by Caleb Writes Code. A lecture covering subscription, h100.
06277.md	ai-business		AI Subscription vs H100 by Caleb Writes Code. A lecture covering subscription, h100.
06278.jsonl	other-ai-tool		GROK 4.20 cracked the code by Wes Roth. A interview covering grok, cracked, code.
06279.jsonl	other-ai-tool		GROK 4.20 cracked the code by Wes Roth. A interview covering grok, cracked, code.
06280.md	other-ai-tool		GROK 4.20 cracked the code by Wes Roth. A interview covering grok, cracked, code.
06281.jsonl	ai-business		Microsoft's Plan to Make People Less Angry About AI and Electricity by The AI Daily Brief: Artificial Intelligence News. A panel discussion covering microsoft, plan, make.
06282.jsonl	ai-business		Microsoft's Plan to Make People Less Angry About AI and Electricity by The AI Daily Brief: Artificial Intelligence News. A panel discussion covering microsoft, plan, make.
06283.md	ai-business		Microsoft's Plan to Make People Less Angry About AI and Electricity by The AI Daily Brief: Artificial Intelligence News. A panel discussion covering microsoft, plan, make.
06284.jsonl	gemini	claude-code	Google's AI Knows Everything About You (We Said Yes) by AI For Humans. A lecture covering google, knows, everything.
06285.jsonl	gemini	claude-code	Google's AI Knows Everything About You (We Said Yes) by AI For Humans. A lecture covering google, knows, everything.
06286.md	gemini	claude-code	Google's AI Knows Everything About You (We Said Yes) by AI For Humans. A lecture covering google, knows, everything.
06287.jsonl	claude-code		Anthropic Changed the Game in 10 DAYS by Wes Roth. A interview covering anthropic, changed, game.
06288.jsonl	claude-code		Anthropic Changed the Game in 10 DAYS by Wes Roth. A interview covering anthropic, changed, game.
06289.md	claude-code		Anthropic Changed the Game in 10 DAYS by Wes Roth. A interview covering anthropic, changed, game.
06290.jsonl	ai-coding		We need to talk about Ralph by Theo - t3․gg. A lecture covering need, talk, ralph.
06291.jsonl	ai-coding		We need to talk about Ralph by Theo - t3․gg. A lecture covering need, talk, ralph.
06292.md	ai-coding		We need to talk about Ralph by Theo - t3․gg. A lecture covering need, talk, ralph.
06293.jsonl	claude-code	codex	openai has some catching up to do
06294.jsonl	claude-code	codex	openai has some catching up to do
06295.md	claude-code	codex	openai has some catching up to do
06296.jsonl	ai-business		Inside The Boring Company's Vegas LOOP, First EVER In-Depth LOOK by Tesla Owners Silicon Valley. A interview covering inside, boring, company.
06297.jsonl	ai-business		Inside The Boring Company's Vegas LOOP, First EVER In-Depth LOOK by Tesla Owners Silicon Valley. A interview covering inside, boring, company.
06298.md	ai-business		Inside The Boring Company's Vegas LOOP, First EVER In-Depth LOOK by Tesla Owners Silicon Valley. A interview covering inside, boring, company.
06299.jsonl	ai-coding		Reject Hustle Culture. Become a Renaissance Man by Unsolicited advice. A lecture covering reject, hustle, culture.
06300.jsonl	ai-coding		Reject Hustle Culture. Become a Renaissance Man by Unsolicited advice. A lecture covering reject, hustle, culture.
06301.md	ai-coding		Reject Hustle Culture. Become a Renaissance Man by Unsolicited advice. A lecture covering reject, hustle, culture.
06302.jsonl	chatgpt	gemini	This Simple 60% Rule Stops Context Rot in ChatGPT, Claude & Gemini by Dylan Davis. A lecture covering simple, rule, stops.
06303.jsonl	chatgpt	gemini	This Simple 60% Rule Stops Context Rot in ChatGPT, Claude & Gemini by Dylan Davis. A lecture covering simple, rule, stops.
06304.md	chatgpt	gemini	This Simple 60% Rule Stops Context Rot in ChatGPT, Claude & Gemini by Dylan Davis. A lecture covering simple, rule, stops.
06305.jsonl	claude-code	ai-models	Claude Cowork: a small taste of AGI by Theo - t3․gg. A lecture covering claude, cowork, small.
06306.jsonl	claude-code	ai-models	Claude Cowork: a small taste of AGI by Theo - t3․gg. A lecture covering claude, cowork, small.
06307.md	claude-code	ai-models	Claude Cowork: a small taste of AGI by Theo - t3․gg. A lecture covering claude, cowork, small.
06308.jsonl	gemini		AI News: Claude Can Now Control Your Computer! by Matt Wolfe. A lecture covering news, claude, now.
06309.jsonl	gemini		AI News: Claude Can Now Control Your Computer! by Matt Wolfe. A lecture covering news, claude, now.
06310.md	gemini		AI News: Claude Can Now Control Your Computer! by Matt Wolfe. A lecture covering news, claude, now.
06311.jsonl	ai-general		# Extraction: SOURCE-20260117-453
06312.jsonl	ai-general		# Extraction: SOURCE-20260117-453
06313.md	ai-general		# Extraction: SOURCE-20260117-453
06314.jsonl	geopolitics-iran	ai-business	Iran's Breaking Point, Trump's Greenland Acquisition, and Solving Energy Costs by All-In Podcast. A lecture covering iran, breaking, point.
06315.jsonl	geopolitics-iran	ai-business	Iran's Breaking Point, Trump's Greenland Acquisition, and Solving Energy Costs by All-In Podcast. A lecture covering iran, breaking, point.
06316.md	geopolitics-iran	ai-business	Iran's Breaking Point, Trump's Greenland Acquisition, and Solving Energy Costs by All-In Podcast. A lecture covering iran, breaking, point.
06317.jsonl	mcp	claude-code	Claude Code's MCP Problem Just Got Fixed by Kenny Liao. A lecture covering claude, code, mcp.
06318.jsonl	mcp	claude-code	Claude Code's MCP Problem Just Got Fixed by Kenny Liao. A lecture covering claude, code, mcp.
06319.md	mcp	claude-code	Claude Code's MCP Problem Just Got Fixed by Kenny Liao. A lecture covering claude, code, mcp.
06320.jsonl	physics-cosmology	philosophy-consciousness	Extensive essay on consciousness and reality creation drawing from quantum physics, Kabbalah, Hermetic philosophy, and neuroscience. Claims the mind programs reality through energy
06321.jsonl	physics-cosmology	philosophy-consciousness	Extensive essay on consciousness and reality creation drawing from quantum physics, Kabbalah, Hermetic philosophy, and neuroscience. Claims the mind programs reality through energy
06322.md	physics-cosmology	philosophy-consciousness	Extensive essay on consciousness and reality creation drawing from quantum physics, Kabbalah, Hermetic philosophy, and neuroscience. Claims the mind programs reality through energy
06323.jsonl	history	biology-neuroscience	Why Every Brain Metaphor in History Has Been Wrong [SPECIAL EDITION] by Machine Learning Street Talk. A interview covering brain, metaphor, history.
06324.jsonl	history	biology-neuroscience	Why Every Brain Metaphor in History Has Been Wrong [SPECIAL EDITION] by Machine Learning Street Talk. A interview covering brain, metaphor, history.
06325.md	history	biology-neuroscience	Why Every Brain Metaphor in History Has Been Wrong [SPECIAL EDITION] by Machine Learning Street Talk. A interview covering brain, metaphor, history.
06326.jsonl	philosophy-consciousness	biology-evolution	The deep chemistry of life and death with Professor Nick Lane by The Science and Cocktails Foundation. A lecture covering deep, chemistry, life.
06327.jsonl	philosophy-consciousness	biology-evolution	The deep chemistry of life and death with Professor Nick Lane by The Science and Cocktails Foundation. A lecture covering deep, chemistry, life.
06328.md	philosophy-consciousness	biology-evolution	The deep chemistry of life and death with Professor Nick Lane by The Science and Cocktails Foundation. A lecture covering deep, chemistry, life.
06329.jsonl	ai-agents		Daniel Miessler's Personal AI Infrastructure (PAI) framework envisions a future where individual human owners are supported by multiple AI agents.
06330.jsonl	ai-agents		Daniel Miessler's Personal AI Infrastructure (PAI) framework envisions a future where individual human owners are supported by multiple AI agents.
06331.md	ai-agents		Daniel Miessler's Personal AI Infrastructure (PAI) framework envisions a future where individual human owners are supported by multiple AI agents.
06332.jsonl	chatgpt		wtf is going on with ChatGPT? by Theo - t3․gg. A lecture covering wtf, going, chatgpt.
06333.jsonl	chatgpt		wtf is going on with ChatGPT? by Theo - t3․gg. A lecture covering wtf, going, chatgpt.
06334.md	chatgpt		wtf is going on with ChatGPT? by Theo - t3․gg. A lecture covering wtf, going, chatgpt.
06335.jsonl	ai-memory		Deep dive into building persistent agent memory beyond simple RAG. Argues memory is infrastructure not a feature, showing how naive approaches (context stuffing, vector similarity)
06336.jsonl	ai-memory		Deep dive into building persistent agent memory beyond simple RAG. Argues memory is infrastructure not a feature, showing how naive approaches (context stuffing, vector similarity)
06337.md	ai-memory		Deep dive into building persistent agent memory beyond simple RAG. Argues memory is infrastructure not a feature, showing how naive approaches (context stuffing, vector similarity)
06338.jsonl	philosophy-epistemology	claude-code	Build an operating system for thinking with AI by having Claude Code run Obsidian vaults to extract key concepts, connect them to existing knowledge, and build a living representat
06339.jsonl	philosophy-epistemology	claude-code	Build an operating system for thinking with AI by having Claude Code run Obsidian vaults to extract key concepts, connect them to existing knowledge, and build a living representat
06340.md	philosophy-epistemology	claude-code	Build an operating system for thinking with AI by having Claude Code run Obsidian vaults to extract key concepts, connect them to existing knowledge, and build a living representat
06341.jsonl	economics-startups	ai-business	Harvey CEO Winston Weinberg: How to Make Mega Deals | Lessons from Rabois, Halligan & Grady by 20VC with Harry Stebbings. A tutorial covering harvey, ceo, winston.
06342.jsonl	economics-startups	ai-business	Harvey CEO Winston Weinberg: How to Make Mega Deals | Lessons from Rabois, Halligan & Grady by 20VC with Harry Stebbings. A tutorial covering harvey, ceo, winston.
06343.md	economics-startups	ai-business	Harvey CEO Winston Weinberg: How to Make Mega Deals | Lessons from Rabois, Halligan & Grady by 20VC with Harry Stebbings. A tutorial covering harvey, ceo, winston.
06344.jsonl	economics-investing	ai-coding	You Don't Understand Strategy by Hormozi Highlights. A lecture covering don, understand, strategy.
06345.jsonl	economics-investing	ai-coding	You Don't Understand Strategy by Hormozi Highlights. A lecture covering don, understand, strategy.
06346.md	economics-investing	ai-coding	You Don't Understand Strategy by Hormozi Highlights. A lecture covering don, understand, strategy.
06347.jsonl	ai-coding		What Happens If You Keep Slowing Down? by Veritasium. A tutorial covering happens, keep, slowing.
06348.jsonl	ai-coding		What Happens If You Keep Slowing Down? by Veritasium. A tutorial covering happens, keep, slowing.
06349.md	ai-coding		What Happens If You Keep Slowing Down? by Veritasium. A tutorial covering happens, keep, slowing.
06350.jsonl	ai-agents		State of the AI industry — the OpenAI Podcast Ep. 12 by OpenAI. A lecture covering state, industry, openai.
06351.jsonl	ai-agents		State of the AI industry — the OpenAI Podcast Ep. 12 by OpenAI. A lecture covering state, industry, openai.
06352.md	ai-agents		State of the AI industry — the OpenAI Podcast Ep. 12 by OpenAI. A lecture covering state, industry, openai.
06353.jsonl	ai-coding		I think the Singularity could be BORING by David Shapiro. A lecture covering think, singularity, boring.
06354.jsonl	ai-coding		I think the Singularity could be BORING by David Shapiro. A lecture covering think, singularity, boring.
06355.md	ai-coding		I think the Singularity could be BORING by David Shapiro. A lecture covering think, singularity, boring.
06356.jsonl	ai-agents		They Ignored My Tool Stack and Built Something Better--The 4 Patterns That Work by AI News & Strategy Daily | Nate B Jones. A tutorial covering ignored, tool, stack.
06357.jsonl	ai-agents		They Ignored My Tool Stack and Built Something Better--The 4 Patterns That Work by AI News & Strategy Daily | Nate B Jones. A tutorial covering ignored, tool, stack.
06358.md	ai-agents		They Ignored My Tool Stack and Built Something Better--The 4 Patterns That Work by AI News & Strategy Daily | Nate B Jones. A tutorial covering ignored, tool, stack.
06359.jsonl	history	ai-business	The AI Opportunity that goes beyond Models by a16z. A panel discussion covering opportunity, goes, beyond.
06360.jsonl	history	ai-business	The AI Opportunity that goes beyond Models by a16z. A panel discussion covering opportunity, goes, beyond.
06361.md	history	ai-business	The AI Opportunity that goes beyond Models by a16z. A panel discussion covering opportunity, goes, beyond.
06362.jsonl	ai-agents		Anthropic has published a new Economic Report titled "The Era of 'Agentic' AI Has Arrived" and predicting "A 'Deskilling' Shock is Coming."
06363.jsonl	ai-agents		Anthropic has published a new Economic Report titled "The Era of 'Agentic' AI Has Arrived" and predicting "A 'Deskilling' Shock is Coming."
06364.md	ai-agents		Anthropic has published a new Economic Report titled "The Era of 'Agentic' AI Has Arrived" and predicting "A 'Deskilling' Shock is Coming."
06365.jsonl	philosophy-epistemology	self-improvement	AI & Education: Generative AI & the Future of Critical Thinking by IBM Technology. A lecture covering education, generative, future.
06366.jsonl	philosophy-epistemology	self-improvement	AI & Education: Generative AI & the Future of Critical Thinking by IBM Technology. A lecture covering education, generative, future.
06367.md	philosophy-epistemology	self-improvement	AI & Education: Generative AI & the Future of Critical Thinking by IBM Technology. A lecture covering education, generative, future.
06368.jsonl	ai-coding		Signal's Whittaker on Privacy in the Age of Data and AI by Bloomberg Live. A interview covering signal, whittaker, privacy.
06369.jsonl	ai-coding		Signal's Whittaker on Privacy in the Age of Data and AI by Bloomberg Live. A interview covering signal, whittaker, privacy.
06370.md	ai-coding		Signal's Whittaker on Privacy in the Age of Data and AI by Bloomberg Live. A interview covering signal, whittaker, privacy.
06371.jsonl	geopolitics-us-china	biology-evolution	Supply Chain Expert Answers Chinese Manufacturing Questions | Tech Support | WIRED by WIRED. A lecture covering supply, chain, expert.
06372.jsonl	geopolitics-us-china	biology-evolution	Supply Chain Expert Answers Chinese Manufacturing Questions | Tech Support | WIRED by WIRED. A lecture covering supply, chain, expert.
06373.md	geopolitics-us-china	biology-evolution	Supply Chain Expert Answers Chinese Manufacturing Questions | Tech Support | WIRED by WIRED. A lecture covering supply, chain, expert.
06374.jsonl	self-improvement	economics-startups	Conversation with Satya Nadella, CEO of Microsoft | World Economic Forum Annual Meeting 2026 by World Economic Forum. A interview covering conversation, satya, nadella.
06375.jsonl	self-improvement	economics-startups	Conversation with Satya Nadella, CEO of Microsoft | World Economic Forum Annual Meeting 2026 by World Economic Forum. A interview covering conversation, satya, nadella.
06376.md	self-improvement	economics-startups	Conversation with Satya Nadella, CEO of Microsoft | World Economic Forum Annual Meeting 2026 by World Economic Forum. A interview covering conversation, satya, nadella.
06377.jsonl	ai-coding	geopolitics-other	FULL: Palantir CEO Alex Karp Warns AI Will Redefine Power, War, and Economies at WEF | AI1G by DRM News. A lecture covering full, palantir, ceo.
06378.jsonl	ai-coding	geopolitics-other	FULL: Palantir CEO Alex Karp Warns AI Will Redefine Power, War, and Economies at WEF | AI1G by DRM News. A lecture covering full, palantir, ceo.
06379.md	ai-coding	geopolitics-other	FULL: Palantir CEO Alex Karp Warns AI Will Redefine Power, War, and Economies at WEF | AI1G by DRM News. A lecture covering full, palantir, ceo.
06380.jsonl	economics-startups	claude-code	Anthropic’s Amodei on AI: Power and Risk by Bloomberg Live. A interview covering anthropic, amodei, power.
06381.jsonl	economics-startups	claude-code	Anthropic’s Amodei on AI: Power and Risk by Bloomberg Live. A interview covering anthropic, amodei, power.
06382.md	economics-startups	claude-code	Anthropic’s Amodei on AI: Power and Risk by Bloomberg Live. A interview covering anthropic, amodei, power.
06383.jsonl	economics-startups	claude-code	Watch: Anthropic CEO Dario Amodei From World Economic Forum | WSJ by The Wall Street Journal. A lecture covering watch, anthropic, ceo.
06384.jsonl	economics-startups	claude-code	Watch: Anthropic CEO Dario Amodei From World Economic Forum | WSJ by The Wall Street Journal. A lecture covering watch, anthropic, ceo.
06385.md	economics-startups	claude-code	Watch: Anthropic CEO Dario Amodei From World Economic Forum | WSJ by The Wall Street Journal. A lecture covering watch, anthropic, ceo.
06386.jsonl	claude-code		260 | Claude Cowork Just Changed the Game: How You Can Automate Everything (Without Coding) by Multiplai AI. A lecture covering 260, claude, cowork.
06387.jsonl	claude-code		260 | Claude Cowork Just Changed the Game: How You Can Automate Everything (Without Coding) by Multiplai AI. A lecture covering 260, claude, cowork.
06388.md	claude-code		260 | Claude Cowork Just Changed the Game: How You Can Automate Everything (Without Coding) by Multiplai AI. A lecture covering 260, claude, cowork.
06389.jsonl	self-improvement	philosophy-epistemology	If you have multiple interests, do not waste the next 2-3 years by Dan Koe. A tutorial covering multiple, interests, waste.
06390.jsonl	self-improvement	philosophy-epistemology	If you have multiple interests, do not waste the next 2-3 years by Dan Koe. A tutorial covering multiple, interests, waste.
06391.md	self-improvement	philosophy-epistemology	If you have multiple interests, do not waste the next 2-3 years by Dan Koe. A tutorial covering multiple, interests, waste.
06392.jsonl	economics-investing	ai-models	How to Unlock Your Potential by Alex Hormozi. A tutorial covering unlock, potential.
06393.jsonl	economics-investing	ai-models	How to Unlock Your Potential by Alex Hormozi. A tutorial covering unlock, potential.
06394.md	economics-investing	ai-models	How to Unlock Your Potential by Alex Hormozi. A tutorial covering unlock, potential.
06395.jsonl	ai-models	gemini	FULL: Demis Hassabis, Dario Amodei Debate What Comes After AGI at World Economic Forum | AI1G by DWS News. A panel discussion covering full, demis, hassabis.
06396.jsonl	ai-models	gemini	FULL: Demis Hassabis, Dario Amodei Debate What Comes After AGI at World Economic Forum | AI1G by DWS News. A panel discussion covering full, demis, hassabis.
06397.md	ai-models	gemini	FULL: Demis Hassabis, Dario Amodei Debate What Comes After AGI at World Economic Forum | AI1G by DWS News. A panel discussion covering full, demis, hassabis.
06398.jsonl	gemini	economics-startups	Hassabis on an AI Shift Bigger Than Industrial Age by Bloomberg Live. A lecture covering hassabis, shift, bigger.
06399.jsonl	gemini	economics-startups	Hassabis on an AI Shift Bigger Than Industrial Age by Bloomberg Live. A lecture covering hassabis, shift, bigger.
06400.md	gemini	economics-startups	Hassabis on an AI Shift Bigger Than Industrial Age by Bloomberg Live. A lecture covering hassabis, shift, bigger.
06401.jsonl	ai-coding		The Craziest Experiment Humans Have Ever Built by Cleo Abram. A lecture covering craziest, experiment, humans.
06402.jsonl	ai-coding		The Craziest Experiment Humans Have Ever Built by Cleo Abram. A lecture covering craziest, experiment, humans.
06403.md	ai-coding		The Craziest Experiment Humans Have Ever Built by Cleo Abram. A lecture covering craziest, experiment, humans.
06404.jsonl	claude-code		The Exact Claude Setup That Writes My Documents Automatically by Dylan Davis. A lecture covering exact, claude, setup.
06405.jsonl	claude-code		The Exact Claude Setup That Writes My Documents Automatically by Dylan Davis. A lecture covering exact, claude, setup.
06406.md	claude-code		The Exact Claude Setup That Writes My Documents Automatically by Dylan Davis. A lecture covering exact, claude, setup.
06407.jsonl	physics-cosmology	ai-coding	AI is getting REALLY good at math. But how good, exactly? by David Shapiro. A lecture covering getting, really, good.
06408.jsonl	physics-cosmology	ai-coding	AI is getting REALLY good at math. But how good, exactly? by David Shapiro. A lecture covering getting, really, good.
06409.md	physics-cosmology	ai-coding	AI is getting REALLY good at math. But how good, exactly? by David Shapiro. A lecture covering getting, really, good.
06410.jsonl	ai-business	ai-coding	Disposable Software: The Trend 90% of People are Getting Wrong--The Hidden Costs We Need to Consider by AI News & Strategy Daily | Nate B Jones. A tutorial covering disposable, sof
06411.jsonl	ai-business	ai-coding	Disposable Software: The Trend 90% of People are Getting Wrong--The Hidden Costs We Need to Consider by AI News & Strategy Daily | Nate B Jones. A tutorial covering disposable, sof
06412.md	ai-business	ai-coding	Disposable Software: The Trend 90% of People are Getting Wrong--The Hidden Costs We Need to Consider by AI News & Strategy Daily | Nate B Jones. A tutorial covering disposable, sof
06413.jsonl	ai-models	history	The Singularity Countdown: AGI by 2029, Humans Merge with AI, Intelligence 1000x | Ray Kurzweil by Peter H. Diamandis. A lecture covering singularity, countdown, agi.
06414.jsonl	ai-models	history	The Singularity Countdown: AGI by 2029, Humans Merge with AI, Intelligence 1000x | Ray Kurzweil by Peter H. Diamandis. A lecture covering singularity, countdown, agi.
06415.md	ai-models	history	The Singularity Countdown: AGI by 2029, Humans Merge with AI, Intelligence 1000x | Ray Kurzweil by Peter H. Diamandis. A lecture covering singularity, countdown, agi.
06416.jsonl	ai-agents		Production agent engineering guide from someone who owned agent infrastructure serving millions. Argues feedback loops are the inevitability every agent builder must embrace, not j
06417.jsonl	ai-agents		Production agent engineering guide from someone who owned agent infrastructure serving millions. Argues feedback loops are the inevitability every agent builder must embrace, not j
06418.md	ai-agents		Production agent engineering guide from someone who owned agent infrastructure serving millions. Argues feedback loops are the inevitability every agent builder must embrace, not j
06419.jsonl	philosophy-epistemology	ai-models	Dan Koe explores what happens to creative work and meaning when AI automates most production. Traces the meaning crisis through societal evolution (premodern to metamodern), argues
06420.jsonl	philosophy-epistemology	ai-models	Dan Koe explores what happens to creative work and meaning when AI automates most production. Traces the meaning crisis through societal evolution (premodern to metamodern), argues
06421.md	philosophy-epistemology	ai-models	Dan Koe explores what happens to creative work and meaning when AI automates most production. Traces the meaning crisis through societal evolution (premodern to metamodern), argues
06422.jsonl	self-improvement		Argues that specialization is now a liability in the age of AI because specialists are pattern-performers — exactly what LLMs replicate. Makes the case for polymathy as competitive
06423.jsonl	self-improvement		Argues that specialization is now a liability in the age of AI because specialists are pattern-performers — exactly what LLMs replicate. Makes the case for polymathy as competitive
06424.md	self-improvement		Argues that specialization is now a liability in the age of AI because specialists are pattern-performers — exactly what LLMs replicate. Makes the case for polymathy as competitive
06425.jsonl	biology-evolution		The Intelligence of Our Cells with Michael Levin by Arthur Hsia. A lecture covering intelligence, cells, michael.
06426.jsonl	biology-evolution		The Intelligence of Our Cells with Michael Levin by Arthur Hsia. A lecture covering intelligence, cells, michael.
06427.md	biology-evolution		The Intelligence of Our Cells with Michael Levin by Arthur Hsia. A lecture covering intelligence, cells, michael.
06428.jsonl	ai-coding		Here’s What Palantir Is Really Building by 404 Media. A lecture covering here, palantir, really.
06429.jsonl	ai-coding		Here’s What Palantir Is Really Building by 404 Media. A lecture covering here, palantir, really.
06430.md	ai-coding		Here’s What Palantir Is Really Building by 404 Media. A lecture covering here, palantir, really.
06431.jsonl	ai-coding	software-engineering	Zuckerberg Taught Him How to Beat 99% of Software Engineers by Sajjaad Khader. A tutorial covering zuckerberg, taught, him.
06432.jsonl	ai-coding	software-engineering	Zuckerberg Taught Him How to Beat 99% of Software Engineers by Sajjaad Khader. A tutorial covering zuckerberg, taught, him.
06433.md	ai-coding	software-engineering	Zuckerberg Taught Him How to Beat 99% of Software Engineers by Sajjaad Khader. A tutorial covering zuckerberg, taught, him.
06434.jsonl	economics-startups	ai-business	Conversation with Jensen Huang, President and CEO of NVIDIA | WEF Annual Meeting 2026 by World Economic Forum. A interview covering conversation, jensen, huang.
06435.jsonl	economics-startups	ai-business	Conversation with Jensen Huang, President and CEO of NVIDIA | WEF Annual Meeting 2026 by World Economic Forum. A interview covering conversation, jensen, huang.
06436.md	economics-startups	ai-business	Conversation with Jensen Huang, President and CEO of NVIDIA | WEF Annual Meeting 2026 by World Economic Forum. A interview covering conversation, jensen, huang.
06437.jsonl	ai-models	ai-business	The RL Irony in LLMs (and its insane new meta) by bycloud. A tutorial covering irony, llms, insane.
06438.jsonl	ai-models	ai-business	The RL Irony in LLMs (and its insane new meta) by bycloud. A tutorial covering irony, llms, insane.
06439.md	ai-models	ai-business	The RL Irony in LLMs (and its insane new meta) by bycloud. A tutorial covering irony, llms, insane.
06440.jsonl	biology-evolution	biology-neuroscience	Dr. Michael Levin — Reprogramming Bioelectricity by Tim Ferriss. A lecture covering michael, levin, reprogramming.
06441.jsonl	biology-evolution	biology-neuroscience	Dr. Michael Levin — Reprogramming Bioelectricity by Tim Ferriss. A lecture covering michael, levin, reprogramming.
06442.md	biology-evolution	biology-neuroscience	Dr. Michael Levin — Reprogramming Bioelectricity by Tim Ferriss. A lecture covering michael, levin, reprogramming.
06443.jsonl	economics-startups	self-improvement	FULL INTERVIEW: JPMorgan CEO Jamie Dimon on Trump, US Economy, AI, Job Market at WEF 2026 | AC1G by DRM News. A interview covering full, interview, jpmorgan.
06444.jsonl	economics-startups	self-improvement	FULL INTERVIEW: JPMorgan CEO Jamie Dimon on Trump, US Economy, AI, Job Market at WEF 2026 | AC1G by DRM News. A interview covering full, interview, jpmorgan.
06445.md	economics-startups	self-improvement	FULL INTERVIEW: JPMorgan CEO Jamie Dimon on Trump, US Economy, AI, Job Market at WEF 2026 | AC1G by DRM News. A interview covering full, interview, jpmorgan.
06446.jsonl	self-improvement	ai-business	Satya Nadella on AI’s Business Revolution: What Happens to SaaS, OpenAI, and Microsoft? by All-In Podcast. A lecture covering satya, nadella, business.
06447.jsonl	self-improvement	ai-business	Satya Nadella on AI’s Business Revolution: What Happens to SaaS, OpenAI, and Microsoft? by All-In Podcast. A lecture covering satya, nadella, business.
06448.md	self-improvement	ai-business	Satya Nadella on AI’s Business Revolution: What Happens to SaaS, OpenAI, and Microsoft? by All-In Podcast. A lecture covering satya, nadella, business.
06449.jsonl	economics-startups	claude-code	Anthropic CEO Dario Amodei on AI race: Focused on making our models as smart and capable as possible by CNBC Television. A lecture covering anthropic, ceo, dario.
06450.jsonl	economics-startups	claude-code	Anthropic CEO Dario Amodei on AI race: Focused on making our models as smart and capable as possible by CNBC Television. A lecture covering anthropic, ceo, dario.
06451.md	economics-startups	claude-code	Anthropic CEO Dario Amodei on AI race: Focused on making our models as smart and capable as possible by CNBC Television. A lecture covering anthropic, ceo, dario.
06452.jsonl	ai-business	economics-startups	Nvidia CEO Jensen Huang speaks at the World Economic Forum by Yahoo Finance. A lecture covering nvidia, ceo, jensen.
06453.jsonl	ai-business	economics-startups	Nvidia CEO Jensen Huang speaks at the World Economic Forum by Yahoo Finance. A lecture covering nvidia, ceo, jensen.
06454.md	ai-business	economics-startups	Nvidia CEO Jensen Huang speaks at the World Economic Forum by Yahoo Finance. A lecture covering nvidia, ceo, jensen.
06455.jsonl	ai-business	physics-cosmology	Nvidia Is Backing a “Mathematical Superintelligence” — Here’s Why That Matters by Dylan Curious. A interview covering nvidia, backing, mathematical.
06456.jsonl	ai-business	physics-cosmology	Nvidia Is Backing a “Mathematical Superintelligence” — Here’s Why That Matters by Dylan Curious. A interview covering nvidia, backing, mathematical.
06457.md	ai-business	physics-cosmology	Nvidia Is Backing a “Mathematical Superintelligence” — Here’s Why That Matters by Dylan Curious. A interview covering nvidia, backing, mathematical.
06458.jsonl	ai-models	ai-business	the day *after* AGI... by Wes Roth. A interview covering day, after, agi.
06459.jsonl	ai-models	ai-business	the day *after* AGI... by Wes Roth. A interview covering day, after, agi.
06460.md	ai-models	ai-business	the day *after* AGI... by Wes Roth. A interview covering day, after, agi.
06461.jsonl	claude-code	ai-business	The Whole World Gets Claude-Pilled by The AI Daily Brief: Artificial Intelligence News. A panel discussion covering whole, world, gets.
06462.jsonl	claude-code	ai-business	The Whole World Gets Claude-Pilled by The AI Daily Brief: Artificial Intelligence News. A panel discussion covering whole, world, gets.
06463.md	claude-code	ai-business	The Whole World Gets Claude-Pilled by The AI Daily Brief: Artificial Intelligence News. A panel discussion covering whole, world, gets.
06464.jsonl	claude-code	codex	The distinction between 'colleague-shaped' and 'tool-shaped' AI will be a defining factor in AI adoption.
06465.jsonl	claude-code	codex	The distinction between 'colleague-shaped' and 'tool-shaped' AI will be a defining factor in AI adoption.
06466.md	claude-code	codex	The distinction between 'colleague-shaped' and 'tool-shaped' AI will be a defining factor in AI adoption.
