old_path,old_name,new_name,new_path
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/a16z/20251020-youtube_video-a16z-reid_hoffman.md,20251020-youtube_video-a16z-reid_hoffman.md,SOURCE-20251020-youtube-interview-a16z-reid_hoffman.md,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251020-youtube-interview-a16z-reid_hoffman.md
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/a16z/20251031-youtube_video-a16z-marc_andreessen_and_ben_horowitz.txt,20251031-youtube_video-a16z-marc_andreessen_and_ben_horowitz.txt,SOURCE-20251031-youtube-interview-a16z-marc_andreessen_and_ben_horowitz.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251031-youtube-interview-a16z-marc_andreessen_and_ben_horowitz.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/a16z/20251020-youtube_video-a16z-reid_hoffman.txt,20251020-youtube_video-a16z-reid_hoffman.txt,SOURCE-20251020-youtube-interview-a16z-reid_hoffman.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251020-youtube-interview-a16z-reid_hoffman.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/a16z/20251031-youtube_video-a16z-marc_andreessen_and_ben_horowitz.md,20251031-youtube_video-a16z-marc_andreessen_and_ben_horowitz.md,SOURCE-20251031-youtube-interview-a16z-marc_andreessen_and_ben_horowitz.md,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251031-youtube-interview-a16z-marc_andreessen_and_ben_horowitz.md
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/machine_learning_street_talk/20251025-youtube_video-machine_learning_street_talk-blaise_aguera_y_arcas.txt,20251025-youtube_video-machine_learning_street_talk-blaise_aguera_y_arcas.txt,SOURCE-20251025-youtube-interview-mlst-blaise_aguera_y_arcas.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251025-youtube-interview-mlst-blaise_aguera_y_arcas.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/machine_learning_street_talk/20251021-youtube_video-machine_learning_street_talk-chris_kempes.txt,20251021-youtube_video-machine_learning_street_talk-chris_kempes.txt,SOURCE-20251021-youtube-interview-mlst-chris_kempes.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251021-youtube-interview-mlst-chris_kempes.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/machine_learning_street_talk/20251025-youtube_video-machine_learning_street_talk-blaise_aguera_y_arcas.md,20251025-youtube_video-machine_learning_street_talk-blaise_aguera_y_arcas.md,SOURCE-20251025-youtube-interview-mlst-blaise_aguera_y_arcas.md,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251025-youtube-interview-mlst-blaise_aguera_y_arcas.md
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/machine_learning_street_talk/20251021-youtube_video-machine_learning_street_talk-chris_kempes.md,20251021-youtube_video-machine_learning_street_talk-chris_kempes.md,SOURCE-20251021-youtube-interview-mlst-chris_kempes.md,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251021-youtube-interview-mlst-chris_kempes.md
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/next_wave/20251021-youtube_video-next_wave-maria_gharib.txt,20251021-youtube_video-next_wave-maria_gharib.txt,SOURCE-20251021-youtube-interview-nextwave-maria_gharib.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251021-youtube-interview-nextwave-maria_gharib.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/wes_and_dylan/20251022-youtube_video-wes_and_dylan-alex_duffy.txt,20251022-youtube_video-wes_and_dylan-alex_duffy.txt,SOURCE-20251022-youtube-interview-wesdylan-alex_duffy.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251022-youtube-interview-wesdylan-alex_duffy.txt
"/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/unsupervised_learning/AI Round-up- Karpathy Reactions, OpenAI’s Dealmaking, & Bubble Reality Check.txt","AI Round-up- Karpathy Reactions, OpenAI’s Dealmaking, & Bubble Reality Check.txt",SOURCE-00000000-youtube-interview-openai-ai_round_up_karpathy_reactions_s_dealmaking_b.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-openai-ai_round_up_karpathy_reactions_s_dealmaking_b.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/anders_indset/20251013-youtube_video-anders_indset-matthew_kinsella.txt,20251013-youtube_video-anders_indset-matthew_kinsella.txt,SOURCE-20251013-youtube-interview-indset-matthew_kinsella.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251013-youtube-interview-indset-matthew_kinsella.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/ai/anders_indset/20251013-youtube_video-anders_indset-matthew_kinsella.md,20251013-youtube_video-anders_indset-matthew_kinsella.md,SOURCE-20251013-youtube-interview-indset-matthew_kinsella.md,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251013-youtube-interview-indset-matthew_kinsella.md
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/scale_ai/20251023-youtube_video-scale_ai-chain_of_thought-mcp_atlas_benchmark.txt,20251023-youtube_video-scale_ai-chain_of_thought-mcp_atlas_benchmark.txt,SOURCE-20251023-youtube-interview-scaleai-chain_of_thought_mcp_atlas_benchmark.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251023-youtube-interview-scaleai-chain_of_thought_mcp_atlas_benchmark.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/scale_ai/20251023-youtube_video-scale_ai-chain_of_thought-mcp_atlas_benchmark.md,20251023-youtube_video-scale_ai-chain_of_thought-mcp_atlas_benchmark.md,SOURCE-20251023-youtube-interview-scaleai-chain_of_thought_mcp_atlas_benchmark.md,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251023-youtube-interview-scaleai-chain_of_thought_mcp_atlas_benchmark.md
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/interviewers/culture/chris_williamson/20251027-youtube_video-chris_williamson-alex_oconnor_&_joe_folley.txt,20251027-youtube_video-chris_williamson-alex_oconnor_&_joe_folley.txt,SOURCE-20251027-youtube-interview-chriswill-alex_oconnor__joe_folley.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251027-youtube-interview-chriswill-alex_oconnor__joe_folley.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/New Folder With Items 3/The Next Renaissance is Coming.md,The Next Renaissance is Coming.md,SOURCE-00000000-youtube-interview-the_next_renais-the_next_renaissance_is_coming.md,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-the_next_renais-the_next_renaissance_is_coming.md
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/New Folder With Items 3/The Highest Levels of Thinking Explaine.md,The Highest Levels of Thinking Explaine.md,SOURCE-00000000-youtube-interview-the_highest_lev-the_highest_levels_of_thinking_explaine.md,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-the_highest_lev-the_highest_levels_of_thinking_explaine.md
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/daily/consultant/nate_b_jones/I Spent 200 Hours Teaching AI Writing—Here Are 6 Principles Everyone Gets WRONG (+ Demo Prompt).txt,I Spent 200 Hours Teaching AI Writing—Here Are 6 Principles Everyone Gets WRONG (+ Demo Prompt).txt,SOURCE-00000000-youtube-interview-nbj-i_spent_200_hours_teaching_ai_writinghere_are.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-nbj-i_spent_200_hours_teaching_ai_writinghere_are.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/daily/consultant/nate_b_jones/I Tested Claude & ChatGPT's New Knowledge Connectors—Here's Your TLDR + Pros & Cons.txt,I Tested Claude & ChatGPT's New Knowledge Connectors—Here's Your TLDR + Pros & Cons.txt,SOURCE-00000000-youtube-interview-ted-i_tes_claude_chatgpts_new_knowledge_connector.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-ted-i_tes_claude_chatgpts_new_knowledge_connector.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/daily/consultant/nate_b_jones/Why the Best Al Tools Look NOTHING Like ChatGPT.txt,Why the Best Al Tools Look NOTHING Like ChatGPT.txt,SOURCE-00000000-youtube-interview-nbj-why_the_best_al_tools_look_nothing_like_chatg.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-nbj-why_the_best_al_tools_look_nothing_like_chatg.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/daily/consultant/nate_b_jones/NEW- Claude's 'Super Prompts' Will Save You DAYS of Work (Full Tutorial + Demo).txt,NEW- Claude's 'Super Prompts' Will Save You DAYS of Work (Full Tutorial + Demo).txt,SOURCE-00000000-youtube-tutorial-nbj-new_claudes_super_prompts_will_save_you_days.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-tutorial-nbj-new_claudes_super_prompts_will_save_you_days.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/daily/consultant/nate_b_jones/When C-Suite FAILS at Al - 9 Mistakes CEOs Make and How to Avoid Multi-Million Dollar Al Disasters.txt,When C-Suite FAILS at Al - 9 Mistakes CEOs Make and How to Avoid Multi-Million Dollar Al Disasters.txt,SOURCE-00000000-youtube-interview-nbj-when_c_suite_fails_at_al_9_mistakes_ceos_make.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-nbj-when_c_suite_fails_at_al_9_mistakes_ceos_make.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/daily/consultant/nate_b_jones/Claude Skills—From TOY to TOOL- Grab My Tutorial + Custom Skills To Help You Build Skills Fast .txt,Claude Skills—From TOY to TOOL- Grab My Tutorial + Custom Skills To Help You Build Skills Fast .txt,SOURCE-00000000-youtube-tutorial-nbj-claude_skillsfrom_toy_to_tool_grab_my_tutoria.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-tutorial-nbj-claude_skillsfrom_toy_to_tool_grab_my_tutoria.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/daily/consultant/nate_b_jones/ The AI Expertise Bottleneck- How Top 1% Pros Are Scaling Faster Than Ever.txt, The AI Expertise Bottleneck- How Top 1% Pros Are Scaling Faster Than Ever.txt,SOURCE-00000000-youtube-interview-nbj-the_ai_expertise_bottleneck_how_top_1_pros_ar.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-nbj-the_ai_expertise_bottleneck_how_top_1_pros_ar.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/daily/reporter/ai_daily_brief/Al Context Gets Some Major Upgrades.txt,Al Context Gets Some Major Upgrades.txt,SOURCE-00000000-youtube-interview-aidaily-al_context_gets_some_major_upgrades.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-aidaily-al_context_gets_some_major_upgrades.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/daily/presenter/tbpn/20251021-youtube_video-tbpn-palmer_luckey.txt,20251021-youtube_video-tbpn-palmer_luckey.txt,SOURCE-20251021-youtube-interview-tbpn-palmer_luckey.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251021-youtube-interview-tbpn-palmer_luckey.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/creators/pursuit_of_wonder/The Existential Elk Theory .txt,The Existential Elk Theory .txt,SOURCE-00000000-youtube-interview-pow-the_existential_elk_theory.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-pow-the_existential_elk_theory.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/creators/ai_explained/NEW Multi-Agent Protocol (REP by MIT)- 100+ Agents.txt,NEW Multi-Agent Protocol (REP by MIT)- 100+ Agents.txt,SOURCE-00000000-youtube-interview-aiexp-new_multi_agent_protocol_rep_by_mit_100_agent.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-aiexp-new_multi_agent_protocol_rep_by_mit_100_agent.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/creators/justin_sung/How to Be So Productive That It Makes You Dangerous.txt,How to Be So Productive That It Makes You Dangerous.txt,SOURCE-00000000-youtube-interview-jsung-how_to_be_so_productive_that_it_makes_you_dan.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-jsung-how_to_be_so_productive_that_it_makes_you_dan.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/0/creators/tiago_forte/Google’s NotebookLM is Getting Even More Powerful.txt,Google’s NotebookLM is Getting Even More Powerful.txt,SOURCE-00000000-youtube-interview-tforte-googles_notebooklm_is_getting_even_more_power.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-00000000-youtube-interview-tforte-googles_notebooklm_is_getting_even_more_power.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/Biology/Longevity/202050821-youtube_video-dwarkesh_patel-jacob_kimmel.txt,202050821-youtube_video-dwarkesh_patel-jacob_kimmel.txt,SOURCE-20205082-youtube-interview-dwarkesh-1_jacob_kimmel.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20205082-youtube-interview-dwarkesh-1_jacob_kimmel.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/Biology/Evolution/20250626-youtube_video-dwarkesh_patel-george_church.txt,20250626-youtube_video-dwarkesh_patel-george_church.txt,SOURCE-20250626-youtube-interview-dwarkesh-george_church.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20250626-youtube-interview-dwarkesh-george_church.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/Biology/Evolution/20251010-youtube_video-dwarkesh_patel-nick_lane.txt,20251010-youtube_video-dwarkesh_patel-nick_lane.txt,SOURCE-20251010-youtube-interview-dwarkesh-nick_lane.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20251010-youtube-interview-dwarkesh-nick_lane.txt
/Users/home/Desktop/syncrescendence/SOURCES/raw/Biology/Sustainability/20250807-youtube_video-dwarkesh_patel-lewis_bollard.txt,20250807-youtube_video-dwarkesh_patel-lewis_bollard.txt,SOURCE-20250807-youtube-interview-dwarkesh-lewis_bollard.txt,/Users/home/Desktop/syncrescendence/SOURCES/raw/SOURCE-20250807-youtube-interview-dwarkesh-lewis_bollard.txt
